#GenomeName,C(%),S(%),D(%),F(%),M(%),n
AMG_4.re.fasta.out.txt,96.4,81.7,14.7,1.4,2.2,2137
GCA_017868065.1_ASM1786806v1_genomic.fasta.out.txt,99.1,97.2,1.9,0.2,0.7,2137
MAB.re.fasta.out.txt,98.8,97.1,1.7,0.4,0.8,2137
GCA_017866845.1_ASM1786684v1_genomic.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
GCA_017866485.1_ASM1786648v1_genomic.fasta.out.txt,99.4,97.3,2.1,0.1,0.5,2137
CDI_1.re.fasta.out.txt,99.5,97.1,2.4,0.1,0.4,2137
GCA_900178125.1_BH_Souche796_V1_genomic.fasta.out.txt,98.8,96.7,2.1,0.5,0.7,2137
GCA_017869795.1_ASM1786979v1_genomic.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
BBV_3.re.fasta.out.txt,99.5,96.6,2.9,0.1,0.4,2137
GCA_001739075.1_ASM173907v1_genomic.fasta.out.txt,99.5,97.5,2.0,0.1,0.4,2137
ABS_6.re.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
AFF_4.re.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
BGC_8.re.fasta.out.txt,99.0,88.9,10.1,0.3,0.7,2137
GCA_001741305.1_ASM174130v1_genomic.fasta.out.txt,98.7,96.7,2.0,0.3,1.0,2137
AGV_2.re.fasta.out.txt,99.7,97.5,2.2,0.1,0.2,2137
GCA_900178335.1_FD_SoucheMTF2419_V1_genomic.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
BDM_5.re.fasta.out.txt,99.2,84.4,14.8,0.2,0.6,2137
GCA_000977325.2_Sc_YJM1356_v1_genomic.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
ACT_2.re.fasta.out.txt,99.7,97.5,2.2,0.1,0.2,2137
BNQ_4.re.fasta.out.txt,99.7,97.5,2.2,0.1,0.2,2137
GCA_003275685.1_ASM327568v1_genomic.fasta.out.txt,99.7,97.6,2.1,0.1,0.2,2137
CRE_2.re.fasta.out.txt,95.9,82.2,13.7,1.1,3.0,2137
GCA_003271315.1_ASM327131v1_genomic.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
BKR_1.re.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
YBJ.re.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
GCA_000976155.4_Sc_YJM554_v1_genomic.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
CRD_2.re.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
GCA_017865375.1_ASM1786537v1_genomic.fasta.out.txt,99.1,97.1,2.0,0.3,0.6,2137
GCA_002057885.1_ASM205788v1_genomic.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
GCA_001671345.1_ASM167134v1_genomic.fasta.out.txt,99.5,97.3,2.2,0.1,0.4,2137
BEB_6.re.fasta.out.txt,99.4,94.8,4.6,0.1,0.5,2137
CHN_4.re.fasta.out.txt,99.1,83.5,15.6,0.4,0.5,2137
BDN_5.re.fasta.out.txt,99.4,96.0,3.4,0.2,0.4,2137
GCA_019394265.1_ASM1939426v1_genomic.fasta.out.txt,99.2,97.2,2.0,0.1,0.7,2137
BSS_4.re.fasta.out.txt,99.5,93.8,5.7,0.2,0.3,2137
GCA_000975825.2_Sc_YJM270_v1_genomic.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
CLV_5.re.fasta.out.txt,99.5,97.3,2.2,0.1,0.4,2137
AGB_1.re.fasta.out.txt,97.9,92.9,5.0,0.3,1.8,2137
GCA_001578275.1_S.cerevisiae-15V-P4-2.0_genomic.fasta.out.txt,84.1,82.6,1.5,2.9,13.0,2137
CLH_4.re.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
GCA_003271945.1_ASM327194v1_genomic.fasta.out.txt,98.0,96.3,1.7,0.6,1.4,2137
BGQ_1.re.fasta.out.txt,99.0,88.6,10.4,0.3,0.7,2137
GCA_003272055.1_ASM327205v1_genomic.fasta.out.txt,99.6,97.6,2.0,0.1,0.3,2137
GCA_017870945.1_ASM1787094v1_genomic.fasta.out.txt,99.4,97.4,2.0,0.1,0.5,2137
GAP.re.fasta.out.txt,97.9,95.8,2.1,0.9,1.2,2137
CKS_5.re.fasta.out.txt,90.1,80.0,10.1,2.8,7.1,2137
GCA_001740665.1_ASM174066v1_genomic.fasta.out.txt,99.6,97.6,2.0,0.1,0.3,2137
GCA_001738255.1_ASM173825v1_genomic.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
GCA_000508825.2_ScIR-2_assembly01_genomic.fasta.out.txt,97.9,95.8,2.1,0.2,1.9,2137
AGT_2.re.fasta.out.txt,99.5,97.3,2.2,0.2,0.3,2137
ALT_5.re.fasta.out.txt,99.5,97.2,2.3,0.1,0.4,2137
CPE_1.re.fasta.out.txt,99.5,97.5,2.0,0.1,0.4,2137
GCA_003271505.1_ASM327150v1_genomic.fasta.out.txt,98.4,96.4,2.0,0.5,1.1,2137
ARI_5.re.fasta.out.txt,99.5,92.9,6.6,0.1,0.4,2137
CBD_6.re.fasta.out.txt,99.6,96.9,2.7,0.1,0.3,2137
BQE_4.re.fasta.out.txt,99.6,96.0,3.6,0.1,0.3,2137
GCA_003276325.1_ASM327632v1_genomic.fasta.out.txt,99.6,97.6,2.0,0.1,0.3,2137
CRK_2.re.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
GCA_003277095.1_ASM327709v1_genomic.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
CAF_2.re.fasta.out.txt,99.7,97.6,2.1,0.1,0.2,2137
GCA_900177865.1_L761_genomic.fasta.out.txt,97.6,95.7,1.9,0.3,2.1,2137
GCA_000234495.1_EC9-8_1.0_genomic.fasta.out.txt,86.0,84.6,1.4,2.7,11.3,2137
GCA_003276975.1_ASM327697v1_genomic.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
GCA_001741015.1_ASM174101v1_genomic.fasta.out.txt,99.4,97.1,2.3,0.1,0.5,2137
GCA_019393625.1_ASM1939362v1_genomic.fasta.out.txt,99.3,97.3,2.0,0.2,0.5,2137
GCA_001739215.1_ASM173921v1_genomic.fasta.out.txt,99.2,97.4,1.8,0.1,0.7,2137
CCV_1.re.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
GCA_017871015.1_ASM1787101v1_genomic.fasta.out.txt,98.9,96.9,2.0,0.2,0.9,2137
BLA_4.re.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
GCA_003277235.1_ASM327723v1_genomic.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
CKF_3.re.fasta.out.txt,99.5,96.6,2.9,0.1,0.4,2137
ALR_4.re.fasta.out.txt,96.3,78.1,18.2,1.0,2.7,2137
GCA_003272945.1_ASM327294v1_genomic.fasta.out.txt,92.1,90.7,1.4,2.2,5.7,2137
BMN_4.re.fasta.out.txt,99.6,97.2,2.4,0.1,0.3,2137
GCA_003276515.1_ASM327651v1_genomic.fasta.out.txt,99.4,97.1,2.3,0.1,0.5,2137
BPV_4.re.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
GCA_001737865.2_ASM173786v2_genomic.fasta.out.txt,99.7,97.5,2.2,0.1,0.2,2137
GCA_003277475.1_ASM327747v1_genomic.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
GCA_003275215.1_ASM327521v1_genomic.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
GCA_003274025.1_ASM327402v1_genomic.fasta.out.txt,99.6,97.6,2.0,0.1,0.3,2137
GCA_003272425.1_ASM327242v1_genomic.fasta.out.txt,99.5,97.5,2.0,0.1,0.4,2137
GCA_001740565.1_ASM174056v1_genomic.fasta.out.txt,99.2,97.1,2.1,0.1,0.7,2137
BSA_4.re.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
GCA_001029075.1_ASM102907v1_genomic.fasta.out.txt,98.6,96.4,2.2,0.1,1.3,2137
BBE_6.re.fasta.out.txt,99.4,84.2,15.2,0.2,0.4,2137
BVH_1.re.fasta.out.txt,99.1,81.4,17.7,0.3,0.6,2137
GCA_003271565.1_ASM327156v1_genomic.fasta.out.txt,99.4,97.3,2.1,0.1,0.5,2137
CFN_4.re.fasta.out.txt,89.3,82.5,6.8,3.3,7.4,2137
ABC_5.re.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
GCA_003271925.1_ASM327192v1_genomic.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
CEC_4.re.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
GCA_003272165.1_ASM327216v1_genomic.fasta.out.txt,99.5,97.5,2.0,0.2,0.3,2137
GCA_003274615.1_ASM327461v1_genomic.fasta.out.txt,99.5,97.4,2.1,0.2,0.3,2137
CPK_4.re.fasta.out.txt,99.3,92.4,6.9,0.2,0.5,2137
GCA_000756235.1_ASM75623v1_genomic.fasta.out.txt,67.9,67.2,0.7,0.6,31.5,2137
AHR_1.re.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
GCA_001670265.1_ASM167026v1_genomic.fasta.out.txt,99.5,97.3,2.2,0.1,0.4,2137
GCA_000976125.2_Sc_YJM541_v1_genomic.fasta.out.txt,99.7,97.5,2.2,0.1,0.2,2137
GCA_003273165.1_ASM327316v1_genomic.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
GCA_000978135.2_Sc_YJM1479_v1_genomic.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
GCA_001671925.1_ASM167192v1_genomic.fasta.out.txt,99.5,97.3,2.2,0.1,0.4,2137
CQB_6.re.fasta.out.txt,99.3,96.4,2.9,0.2,0.5,2137
BFV_8.re.fasta.out.txt,99.2,86.8,12.4,0.3,0.5,2137
GCA_017868025.1_ASM1786802v1_genomic.fasta.out.txt,98.3,96.4,1.9,0.4,1.3,2137
GCA_003275715.1_ASM327571v1_genomic.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
CAL_3.re.fasta.out.txt,99.5,93.7,5.8,0.0,0.5,2137
BLM_3.re.fasta.out.txt,99.5,97.3,2.2,0.1,0.4,2137
GCA_003276185.1_ASM327618v1_genomic.fasta.out.txt,96.0,94.2,1.8,1.0,3.0,2137
GCA_001737515.2_ASM173751v2_genomic.fasta.out.txt,99.2,97.1,2.1,0.3,0.5,2137
AVV_8.re.fasta.out.txt,99.2,89.7,9.5,0.3,0.5,2137
CNM_1.re.fasta.out.txt,99.1,85.2,13.9,0.3,0.6,2137
GCA_003274725.1_ASM327472v1_genomic.fasta.out.txt,99.7,97.6,2.1,0.1,0.2,2137
AEK_3.re.fasta.out.txt,99.3,97.2,2.1,0.1,0.6,2137
BHA_2.re.fasta.out.txt,98.9,95.4,3.5,0.3,0.8,2137
BPG_4.re.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
GCA_001740795.1_ASM174079v1_genomic.fasta.out.txt,99.7,97.5,2.2,0.1,0.2,2137
GCA_003272975.1_ASM327297v1_genomic.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
GCA_017865125.1_ASM1786512v1_genomic.fasta.out.txt,99.2,97.1,2.1,0.3,0.5,2137
GCA_017867835.1_ASM1786783v1_genomic.fasta.out.txt,99.2,97.2,2.0,0.2,0.6,2137
AIE_1.re.fasta.out.txt,99.5,97.1,2.4,0.1,0.4,2137
GCA_001740075.1_ASM174007v1_genomic.fasta.out.txt,99.1,97.1,2.0,0.2,0.7,2137
ARH_5.re.fasta.out.txt,99.5,94.3,5.2,0.1,0.4,2137
AIF_1.re.fasta.out.txt,99.5,96.1,3.4,0.2,0.3,2137
BFT_8.re.fasta.out.txt,99.1,93.7,5.4,0.2,0.7,2137
YCR.re.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
ABK_5.re.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
ATE_1.re.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
CCD_4.re.fasta.out.txt,99.5,97.1,2.4,0.1,0.4,2137
BHP_4.re.fasta.out.txt,99.4,93.2,6.2,0.2,0.4,2137
ADR_4.re.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
YBK.re.fasta.out.txt,99.7,97.6,2.1,0.1,0.2,2137
GCA_001741035.1_ASM174103v1_genomic.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
GCA_017866085.1_ASM1786608v1_genomic.fasta.out.txt,99.5,97.4,2.1,0.2,0.3,2137
GCA_001737295.2_ASM173729v2_genomic.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
CML_8.re.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
CNR_1.re.fasta.out.txt,99.2,87.2,12.0,0.1,0.7,2137
ACL_7.re.fasta.out.txt,99.7,97.1,2.6,0.1,0.2,2137
BGR_1.re.fasta.out.txt,98.8,88.2,10.6,0.4,0.8,2137
APN_4.re.fasta.out.txt,96.6,83.2,13.4,1.3,2.1,2137
AMN_5.re.fasta.out.txt,89.9,81.9,8.0,2.6,7.5,2137
YDK.re.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
AAB_6.re.fasta.out.txt,99.7,97.6,2.1,0.1,0.2,2137
GCA_003271555.1_ASM327155v1_genomic.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
ANM_2.re.fasta.out.txt,95.9,91.9,4.0,1.4,2.7,2137
GCA_900099275.1_22A4_genomic.fasta.out.txt,97.9,96.2,1.7,0.8,1.3,2137
ADS_4.re.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
YBG.re.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
BQN_4.re.fasta.out.txt,99.7,97.6,2.1,0.1,0.2,2137
CAM_2.re.fasta.out.txt,99.3,95.2,4.1,0.1,0.6,2137
BCL_5.re.fasta.out.txt,99.5,95.6,3.9,0.2,0.3,2137
GCA_000365105.1_Saccharomyces_cerevisiae_M3838_v1.0_genomic.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
BRB_4.re.fasta.out.txt,99.6,95.3,4.3,0.1,0.3,2137
GCA_017869635.1_ASM1786963v1_genomic.fasta.out.txt,99.5,97.5,2.0,0.1,0.4,2137
GCA_003272045.1_ASM327204v1_genomic.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
GCA_003276615.1_ASM327661v1_genomic.fasta.out.txt,99.4,97.3,2.1,0.1,0.5,2137
CAC_2.re.fasta.out.txt,99.4,97.2,2.2,0.1,0.5,2137
GCA_017867955.1_ASM1786795v1_genomic.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
CPB_4.re.fasta.out.txt,99.3,92.9,6.4,0.1,0.6,2137
AAT_3.re.fasta.out.txt,99.5,96.7,2.8,0.1,0.4,2137
GCA_003273175.1_ASM327317v1_genomic.fasta.out.txt,94.2,92.5,1.7,1.7,4.1,2137
BEK_7.re.fasta.out.txt,97.6,94.5,3.1,0.9,1.5,2137
GCA_000978255.2_Sc_YJM1573_v1_genomic.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
ALV_2.re.fasta.out.txt,93.3,81.7,11.6,2.1,4.6,2137
ALG_5.re.fasta.out.txt,99.7,97.6,2.1,0.1,0.2,2137
BVE_4.re.fasta.out.txt,99.7,97.5,2.2,0.1,0.2,2137
BGG_8.re.fasta.out.txt,99.1,89.6,9.5,0.2,0.7,2137
GCA_900178415.1_FI_SoucheMTF2264_V1_genomic.fasta.out.txt,98.1,96.2,1.9,0.3,1.6,2137
CQV_4.re.fasta.out.txt,99.6,97.6,2.0,0.1,0.3,2137
CHH_4.re.fasta.out.txt,98.9,80.8,18.1,0.4,0.7,2137
GCA_019394585.1_ASM1939458v1_genomic.fasta.out.txt,99.4,97.5,1.9,0.1,0.5,2137
GCA_001670845.1_ASM167084v1_genomic.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
GAV.re.fasta.out.txt,97.7,95.7,2.0,0.7,1.6,2137
CBB_4.re.fasta.out.txt,99.5,96.5,3.0,0.2,0.3,2137
BBI_6.re.fasta.out.txt,99.7,97.5,2.2,0.1,0.2,2137
APK_4.re.fasta.out.txt,96.3,83.1,13.2,1.3,2.4,2137
GCA_003270955.1_ASM327095v1_genomic.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
CDP_3.re.fasta.out.txt,99.5,97.5,2.0,0.1,0.4,2137
YAG.re.fasta.out.txt,99.4,97.2,2.2,0.1,0.5,2137
GCA_900178265.1_ED_SoucheMTF2387_V1_genomic.fasta.out.txt,95.6,93.8,1.8,2.5,1.9,2137
GCA_000209345.1_Saccharomyces_cerevisiae_CLIB382-1.0_genomic.fasta.out.txt,8.7,8.7,0.0,2.2,89.1,2137
GCA_000182315.2_ASM18231v2_genomic.fasta.out.txt,98.3,96.4,1.9,0.3,1.4,2137
CLK_4.re.fasta.out.txt,99.5,97.3,2.2,0.1,0.4,2137
GCA_003271695.1_ASM327169v1_genomic.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
GCA_000192495.1_Saccharomyces_cerevisiae_CLIB324-2.0_genomic.fasta.out.txt,59.3,58.4,0.9,9.4,31.3,2137
GCA_001671745.1_ASM167174v1_genomic.fasta.out.txt,99.5,97.3,2.2,0.1,0.4,2137
CGC_4.re.fasta.out.txt,94.9,86.9,8.0,1.6,3.5,2137
BHV_1.re.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
ASB_2.re.fasta.out.txt,99.2,86.1,13.1,0.2,0.6,2137
CPD_4.re.fasta.out.txt,99.3,94.2,5.1,0.2,0.5,2137
GCA_003276005.1_ASM327600v1_genomic.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
AEI_3.re.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
GCA_003270175.1_ASM327017v1_genomic.fasta.out.txt,99.4,97.3,2.1,0.2,0.4,2137
GCA_001737765.2_ASM173776v2_genomic.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
GCA_000275665.1_YJSH1_1.0_genomic.fasta.out.txt,99.4,97.2,2.2,0.1,0.5,2137
GCA_001738755.1_ASM173875v1_genomic.fasta.out.txt,99.4,97.4,2.0,0.1,0.5,2137
GCA_000977385.2_Sc_YJM1383_v1_genomic.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
GCA_001738605.1_ASM173860v1_genomic.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
YCL.re.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
CKK_4.re.fasta.out.txt,90.5,84.0,6.5,2.9,6.6,2137
AHI_3.re.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
BHC_2.re.fasta.out.txt,99.6,97.3,2.3,0.1,0.3,2137
GCA_000978015.2_Sc_YJM1460_v1_genomic.fasta.out.txt,98.7,96.6,2.1,0.1,1.2,2137
GCA_019394885.1_ASM1939488v1_genomic.fasta.out.txt,99.2,97.3,1.9,0.1,0.7,2137
GCA_001670935.1_ASM167093v1_genomic.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
GCA_001738355.1_ASM173835v1_genomic.fasta.out.txt,99.7,97.5,2.2,0.1,0.2,2137
BFS_8.re.fasta.out.txt,99.3,89.1,10.2,0.3,0.4,2137
AHB_2.re.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
BNC_4.re.fasta.out.txt,99.3,96.4,2.9,0.1,0.6,2137
GCA_019394105.1_ASM1939410v1_genomic.fasta.out.txt,99.3,97.3,2.0,0.2,0.5,2137
GCA_001740895.1_ASM174089v1_genomic.fasta.out.txt,99.1,97.1,2.0,0.1,0.8,2137
GCA_017868925.1_ASM1786892v1_genomic.fasta.out.txt,99.2,97.3,1.9,0.1,0.7,2137
BET_1.re.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
GCA_017866385.1_ASM1786638v1_genomic.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
BDE_8.re.fasta.out.txt,99.5,89.6,9.9,0.2,0.3,2137
CPM_4.re.fasta.out.txt,99.2,84.2,15.0,0.2,0.6,2137
BTI_4.re.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
GCA_003273835.1_ASM327383v1_genomic.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
BHK_4.re.fasta.out.txt,99.3,88.8,10.5,0.2,0.5,2137
GCA_003273415.1_ASM327341v1_genomic.fasta.out.txt,99.2,97.1,2.1,0.1,0.7,2137
GCA_001738345.1_ASM173834v1_genomic.fasta.out.txt,99.0,97.0,2.0,0.1,0.9,2137
ATC_1.re.fasta.out.txt,99.2,82.4,16.8,0.2,0.6,2137
GCA_003270765.1_ASM327076v1_genomic.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
BDH_5.re.fasta.out.txt,99.4,89.7,9.7,0.2,0.4,2137
GCA_000977715.4_Sc_YJM1417_v1_genomic.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
CQS_4.re.fasta.out.txt,99.5,97.5,2.0,0.1,0.4,2137
CLP_4.re.fasta.out.txt,99.5,97.2,2.3,0.1,0.4,2137
GCA_003273265.1_ASM327326v1_genomic.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
GCA_001671375.1_ASM167137v1_genomic.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
GCA_000977775.3_Sc_YJM1419_v1_genomic.fasta.out.txt,99.7,97.5,2.2,0.1,0.2,2137
CAP_4.re.fasta.out.txt,99.5,95.6,3.9,0.1,0.4,2137
GCA_001741705.1_ASM174170v1_genomic.fasta.out.txt,99.4,97.2,2.2,0.1,0.5,2137
CMM_8.re.fasta.out.txt,99.6,97.3,2.3,0.1,0.3,2137
GCA_002271905.1_S_cerevisiae_DBVPG6044_v1_genomic.fasta.out.txt,99.3,97.1,2.2,0.1,0.6,2137
GCA_001983315.1_ASM198331v1_genomic.fasta.out.txt,92.1,90.2,1.9,1.0,6.9,2137
BIC_1.re.fasta.out.txt,99.7,97.6,2.1,0.1,0.2,2137
GCA_019394665.1_ASM1939466v1_genomic.fasta.out.txt,99.0,97.1,1.9,0.2,0.8,2137
BMV_2.re.fasta.out.txt,99.5,94.1,5.4,0.2,0.3,2137
AVT_6.re.fasta.out.txt,93.9,90.4,3.5,2.2,3.9,2137
YAE.re.fasta.out.txt,99.5,97.2,2.3,0.1,0.4,2137
CRI_2.re.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
CEB_3.re.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
GCA_003275885.1_ASM327588v1_genomic.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
GCA_000976485.2_Sc_YJM978_v1_genomic.fasta.out.txt,99.5,97.3,2.2,0.1,0.4,2137
GCA_003277875.1_ASM327787v1_genomic.fasta.out.txt,98.6,96.7,1.9,0.3,1.1,2137
GCA_001741135.1_ASM174113v1_genomic.fasta.out.txt,99.2,97.2,2.0,0.1,0.7,2137
GCA_017868655.1_ASM1786865v1_genomic.fasta.out.txt,99.4,97.4,2.0,0.1,0.5,2137
CET_4.re.fasta.out.txt,99.4,97.4,2.0,0.1,0.5,2137
CIL_2.re.fasta.out.txt,98.9,82.9,16.0,0.4,0.7,2137
BID_1.re.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
AES_4.re.fasta.out.txt,99.6,97.6,2.0,0.1,0.3,2137
CQG_6.re.fasta.out.txt,99.3,91.9,7.4,0.2,0.5,2137
BIA_1.re.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
ASV_1.re.fasta.out.txt,99.2,88.4,10.8,0.1,0.7,2137
GCA_017866465.1_ASM1786646v1_genomic.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
CDC_3.re.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
GCA_003272905.1_ASM327290v1_genomic.fasta.out.txt,99.0,97.1,1.9,0.2,0.8,2137
GCA_001611835.1_ASM161183v1_genomic.fasta.out.txt,86.8,85.3,1.5,0.7,12.5,2137
CKM_4.re.fasta.out.txt,99.6,95.9,3.7,0.1,0.3,2137
APR_4.re.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
GCA_003270985.1_ASM327098v1_genomic.fasta.out.txt,99.3,97.2,2.1,0.2,0.5,2137
YCD.re.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
GCA_017864915.1_ASM1786491v1_genomic.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
GCA_003275465.1_ASM327546v1_genomic.fasta.out.txt,99.2,97.1,2.1,0.2,0.6,2137
BRQ_4.re.fasta.out.txt,96.2,87.6,8.6,1.1,2.7,2137
AVD_3.re.fasta.out.txt,99.5,96.5,3.0,0.1,0.4,2137
GCA_017866755.1_ASM1786675v1_genomic.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
GCA_001741525.1_ASM174152v1_genomic.fasta.out.txt,99.3,97.2,2.1,0.1,0.6,2137
GCA_003270465.1_ASM327046v1_genomic.fasta.out.txt,99.7,97.6,2.1,0.1,0.2,2137
AKD_2.re.fasta.out.txt,99.4,97.2,2.2,0.2,0.4,2137
GCA_001750485.1_S_cerevisiae_GUJ105_v1_genomic.fasta.out.txt,98.8,96.8,2.0,0.4,0.8,2137
YCF.re.fasta.out.txt,99.7,97.5,2.2,0.1,0.2,2137
BPI_4.re.fasta.out.txt,99.0,88.3,10.7,0.3,0.7,2137
BGT_2.re.fasta.out.txt,99.0,89.3,9.7,0.3,0.7,2137
GCA_003270135.1_ASM327013v1_genomic.fasta.out.txt,96.9,95.0,1.9,0.9,2.2,2137
GCA_000766635.2_ASM76663v2_genomic.fasta.out.txt,99.3,97.4,1.9,0.2,0.5,2137
GCA_900178245.1_DD_SoucheMTF2388_V1_genomic.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
CDN_4.re.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
GCA_000976725.3_Sc_YJM1190_v1_genomic.fasta.out.txt,99.7,97.5,2.2,0.1,0.2,2137
ARC_5.re.fasta.out.txt,99.6,96.9,2.7,0.1,0.3,2137
GCA_003271675.1_ASM327167v1_genomic.fasta.out.txt,99.4,97.3,2.1,0.1,0.5,2137
GCA_003274315.1_ASM327431v1_genomic.fasta.out.txt,99.4,97.5,1.9,0.1,0.5,2137
GCA_001740055.1_ASM174005v1_genomic.fasta.out.txt,99.4,97.4,2.0,0.1,0.5,2137
CCG_4.re.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
CMT_8.re.fasta.out.txt,99.3,90.5,8.8,0.2,0.5,2137
CCH_4.re.fasta.out.txt,99.5,96.7,2.8,0.1,0.4,2137
BQI_4.re.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
GCA_003277645.1_ASM327764v1_genomic.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
GCA_001737165.1_ASM173716v1_genomic.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
GCA_000978195.2_Sc_YJM1527_v1_genomic.fasta.out.txt,99.7,97.5,2.2,0.1,0.2,2137
GCA_017866075.1_ASM1786607v1_genomic.fasta.out.txt,98.9,96.9,2.0,0.2,0.9,2137
GCA_003276985.1_ASM327698v1_genomic.fasta.out.txt,99.5,97.3,2.2,0.1,0.4,2137
GCA_000977415.2_Sc_YJM1385_v1_genomic.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
GCA_000192375.1_Saccharomyces_cerevisiae_Y10-2.0_genomic.fasta.out.txt,45.5,45.3,0.2,11.7,42.8,2137
BEN_7.re.fasta.out.txt,98.9,94.9,4.0,0.4,0.7,2137
